,ECG0
23161,0.146890437
23162,0.145028903
23163,0.14501296
23164,0.143151807
23165,0.154208648
23166,0.154193272
23167,0.154178083
23168,0.154163079
23169,0.148612056
23170,0.155979021
23171,0.157809965
23172,0.159641089
23173,0.15778159
23174,0.154076868
23175,0.150372322
23176,0.154049553
23177,0.159572357
23178,0.161404532
23179,0.157700677
23180,0.152151589
23181,0.155829673
23182,0.159507923
23183,0.155804736
23184,0.155792514
23185,0.155780454
23186,0.152077754
23187,0.152066016
23188,0.153899836
23189,0.159424614
23190,0.157567946
23191,0.159402234
23192,0.153855072
23193,0.144617261
23194,0.150142805
23195,0.150132297
23196,0.150121936
23197,0.151957122
23198,0.14272005
23199,0.144555525
23200,0.144545743
23201,0.150072304
23202,0.146372001
23203,0.140826437
23204,0.138971812
23205,0.137117323
23206,0.138953771
23207,0.140790352
23208,0.138936266
23209,0.13708231
23210,0.131537684
23211,0.129683988
23212,0.131521221
23213,0.137049383
23214,0.133350667
23215,0.133342877
23216,0.127799009
23217,0.125946065
23218,0.127784043
23219,0.127776741
23220,0.127769559
23221,0.125917094
23222,0.124064747
23223,0.116676314
23224,0.122205801
23225,0.127735402
23226,0.124038114
23227,0.124031739
23228,0.122180076
23229,0.118483123
23230,0.122167882
23231,0.12400735
23232,0.122156125
23233,0.116614207
23234,0.116608597
23235,0.116603093
23236,0.118443094
23237,0.125819402
23238,0.123968811
23239,0.120272923
23240,0.116577137
23241,0.118417654
23242,0.118412872
23243,0.123944393
23244,0.127630613
23245,0.131316932
23246,0.13500335
23247,0.134999065
23248,0.14053108
23249,0.149753994
23250,0.151595402
23251,0.147900704
23252,0.144206103
23253,0.144202398
23254,0.151580391
23255,0.160803879
23256,0.160800458
23257,0.158951731
23258,0.155257697
23259,0.155254557
23260,0.160787713
23261,0.16263016
23262,0.162627299
23263,0.158933729
23264,0.15154945
23265,0.149701464
23266,0.149698971
23267,0.149696569
23268,0.140467256
23269,0.138619636
23270,0.140462908
23271,0.13861547
23272,0.138613523
23273,0.145993269
23274,0.142300702
23275,0.138608226
23276,0.13307044
23277,0.127532744
23278,0.120149738
23279,0.121993825
23280,0.118301801
23281,0.112764467
23282,0.105381823
23283,0.103535471
23284,0.101689209
23285,0.10353384
23286,0.10353316
23287,0.09984177
23288,0.096150471
23289,0.092459263
23290,0.090613547
23291,0.094304124
23292,0.096149392
23293,0.09430395
23294,0.094304001
23295,0.090613342
23296,0.094304378
23297,0.097995506
23298,0.096150525
23299,0.092460236
23300,0.09061544
23301,0.092461538
23302,0.092462329
23303,0.088772412
23304,0.098000393
23305,0.090619863
23306,0.085084827
23307,0.079549885
23308,0.072169637
23309,0.05187168
23310,0.027883016
23311,0.020503053
23312,0.029731789
23313,0.050033025
23314,0.085097561
23315,0.147843202
23316,0.245651549
23317,0.376677203
23318,0.513239154
23319,0.653492003
23320,0.784517944
23321,0.886017573
23322,0.926619078
23323,0.915549463
23324,0.832509321
23325,0.664580848
23326,0.452362857
23327,0.253062766
23328,0.109124788
23329,0.040848331
23330,0.033470189
23331,0.046391549
23332,0.07592161
23333,0.114678769
23334,0.140518219
23335,0.144212956
23336,0.129453783
23337,0.114694704
23338,0.109162723
23339,0.109167037
23340,0.101789843
23341,0.099948944
23342,0.098108139
23343,0.090731225
23344,0.087045205
23345,0.085204679
23346,0.083364245
23347,0.077833102
23348,0.075992852
23349,0.074152694
23350,0.074158028
23351,0.076008854
23352,0.07601437
23353,0.077865377
23354,0.076025674
23355,0.07049526
23356,0.07603734
23357,0.072352506
23358,0.076049364
23359,0.07421011
23360,0.070525545
23361,0.07237727
23362,0.076074484
23363,0.076080986
23364,0.077932977
23365,0.079785056
23366,0.072410219
23367,0.074262474
23368,0.077960216
23369,0.081658047
23370,0.081665163
23371,0.085363167
23372,0.081679656
23373,0.077996231
23374,0.083539896
23375,0.090929049
23376,0.092782085
23377,0.089099006
23378,0.087261414
23379,0.090960109
23380,0.098349691
23381,0.103893958
23382,0.105747509
23383,0.103910344
23384,0.105764066
23385,0.107617872
23386,0.115007965
23387,0.118707342
23388,0.126097604
23389,0.126106349
23390,0.129805978
23391,0.135351093
23392,0.142741691
23393,0.150132374
23394,0.151986938
23395,0.157532386
23396,0.161232517
23397,0.16124193
23398,0.176014629
23399,0.188942011
23400,0.194487872
23401,0.196343014
23402,0.200043638
23403,0.209280546
23404,0.218517534
23405,0.224063801
23406,0.231455549
23407,0.229620374
23408,0.233321481
23409,0.238868067
23410,0.248105532
23411,0.255497676
23412,0.259199096
23413,0.261055193
23414,0.261065965
23415,0.264767616
23416,0.270314742
23417,0.274016543
23418,0.279563819
23419,0.277729567
23420,0.275895388
23421,0.277752082
23422,0.279608849
23423,0.275929485
23424,0.277786393
23425,0.270416368
23426,0.264891812
23427,0.257521925
23428,0.253842905
23429,0.250163952
23430,0.242794264
23431,0.23357924
23432,0.220673478
23433,0.215149382
23434,0.205934546
23435,0.204101374
23436,0.191195859
23437,0.180135803
23438,0.172766606
23439,0.170933669
23440,0.167255387
23441,0.161731759
23442,0.158053586
23443,0.150684664
23444,0.148851996
23445,0.139637776
23446,0.137805208
23447,0.143354291
23448,0.14336722
23449,0.135998592
23450,0.134166212
23451,0.128643074
23452,0.12865618
23453,0.13420553
23454,0.134218718
23455,0.130541145
23456,0.12870901
23457,0.128722313
23458,0.134271853
23459,0.139821427
23460,0.134298632
23461,0.136157471
23462,0.134325539
23463,0.134339039
23464,0.136197967
23465,0.141747724
23466,0.138070504
23467,0.139929511
23468,0.139943141
23469,0.139956794
23470,0.14366127
23471,0.145520365
23472,0.143688679
23473,0.145547811
23474,0.14371616
23475,0.141884524
23476,0.145589104
23477,0.149293698
23478,0.152998304
23479,0.14932132
23480,0.149335146
23481,0.14565818
23482,0.151208226
23483,0.154912877
23484,0.149390531
23485,0.149404392
23486,0.147572856
23487,0.145741323
23488,0.153136794
23489,0.154996064
23490,0.158700734
23491,0.1531784
23492,0.147656064
23493,0.143979124
23494,0.147683783
23495,0.155079238
23496,0.155093084
23497,0.149570722
23498,0.144048352
23499,0.144062174
23500,0.145921388
23501,0.149625992
23502,0.145948982
23503,0.14227196
23504,0.140440325
23505,0.140454078
23506,0.142313217
23507,0.147863141
23508,0.144186047
23509,0.136818135
23510,0.14052261
23511,0.135000064
23512,0.138704502
23513,0.14056352
23514,0.142422519
23515,0.136899895
23516,0.131377251
23517,0.129545386
23518,0.1314043
23519,0.135108593
23520,0.136967462
23521,0.131444706
23522,0.127767326
23523,0.122244522
23524,0.124103296
23525,0.129652846
23526,0.125975369
23527,0.124143266
23528,0.120465737
23529,0.118633583
23530,0.122337605
23531,0.1260416
23532,0.126054768
23533,0.122377107
23534,0.115008619
23535,0.115021706
23536,0.116880167
23537,0.122429402
23538,0.124287809
23539,0.126146189
23540,0.12246834
23541,0.118790464
23542,0.120648763
23543,0.120661634
23544,0.12251988
23545,0.118841897
23546,0.118854688
23547,0.109640451
23548,0.113343992
23549,0.122583709
23550,0.118905596
23551,0.120763659
23552,0.118930897
23553,0.11709811
23554,0.113419898
23555,0.120814066
23556,0.117135807
23557,0.126375329
23558,0.128233226
23559,0.133781902
23560,0.141175957
23561,0.14672459
23562,0.150427801
23563,0.14674939
23564,0.144916361
23565,0.141237911
23566,0.148631847
23567,0.157871165
23568,0.161574265
23569,0.163431947
23570,0.157908011
23571,0.15607486
23572,0.163468698
23573,0.169017122
23574,0.16718393
23575,0.169041527
23576,0.161672109
23577,0.159838882
23578,0.154314844
23579,0.158017799
23580,0.152493742
23581,0.143278877
23582,0.141445607
23583,0.13961233
23584,0.148851452
23585,0.152554368
23586,0.152566478
23587,0.150733186
23588,0.139672888
23589,0.137839592
23590,0.134160895
23591,0.1304822
23592,0.124958105
23593,0.123124813
23594,0.119446125
23595,0.110231239
23596,0.112088762
23597,0.115791691
23598,0.113958426
23599,0.108434368
23600,0.106601119
23601,0.099231679
23602,0.099243852
23603,0.102946838
23604,0.102959035
23605,0.099280445
23606,0.09929267
23607,0.099304911
23608,0.101162569
23609,0.106711045
23610,0.103032537
23611,0.099354047
23612,0.099366379
23613,0.097533331
23614,0.101236507
23615,0.103094304
23616,0.097570523
23617,0.097582968
23618,0.092059237
23619,0.095762535
23620,0.090238856
23621,0.075488202
23622,0.055201375
23623,0.033069177
23624,0.025700213
23625,0.042321488
23626,0.070015198
23627,0.108781343
23628,0.17522853
23629,0.285965364
23630,0.422537841
23631,0.570182756
23632,0.719673107
23633,0.850709488
23634,0.924538486
23635,0.9319331
23636,0.87658413
23637,0.728965169
23638,0.513066423
23639,0.295322315
23640,0.140321866
23641,0.057292078
23642,0.046232952
23643,0.057318672
23644,0.088703838
23645,0.121934443
23646,0.147783486
23647,0.14779696
23648,0.129356468
23649,0.116452217
23650,0.11462041
23651,0.114634043
23652,0.112802314
23653,0.110970626
23654,0.103602774
23655,0.094389562
23656,0.092557992
23657,0.094417261
23658,0.092585769
23659,0.087063514
23660,0.081541297
23661,0.076019119
23662,0.085260184
23663,0.087119684
23664,0.08344302
23665,0.085302595
23666,0.077935205
23667,0.076104052
23668,0.079809138
23669,0.077978058
23670,0.081683216
23671,0.081697608
23672,0.081712035
23673,0.078035695
23674,0.083586392
23675,0.085446322
23676,0.087306285
23677,0.08732088
23678,0.083644707
23679,0.085504767
23680,0.09290106
23681,0.092915782
23682,0.096621335
23683,0.092945316
23684,0.092960127
23685,0.089284166
23686,0.092989835
23687,0.102231733
23688,0.100401254
23689,0.104107004
23690,0.104121978
23691,0.100446175
23692,0.107842801
23693,0.11708485
23694,0.117099919
23695,0.120805812
23696,0.117130123
23697,0.120836057
23698,0.131923613
23699,0.141165787
23700,0.143026377
23701,0.148577785
23702,0.150438408
23703,0.150453646
23704,0.159695901
23705,0.168938169
23706,0.172644248
23707,0.176350337
23708,0.183747239
23709,0.189298748
23710,0.204077269
23711,0.213319595
23712,0.222561926
23713,0.220731858
23714,0.218901794
23715,0.224453334
23716,0.235541076
23717,0.244783416
23718,0.250334954
23719,0.254041087
23720,0.255901815
23721,0.255917136
23722,0.263314051
23723,0.268865556
23724,0.27441705
23725,0.27443233
23726,0.276292996
23727,0.278153645
23728,0.28739588
23729,0.287411092
23730,0.285580882
23731,0.281905248
23732,0.278229589
23733,0.272708503
23734,0.27456899
23735,0.272738645
23736,0.270908268
23737,0.261696253
23738,0.2506388
23739,0.24327211
23740,0.23959618
23741,0.237765607
23742,0.226707986
23743,0.217495717
23744,0.206437998
23745,0.197225628
23746,0.191704003
23747,0.186182322
23748,0.178815181
23749,0.167757178
23750,0.160389911
23751,0.15855878
23752,0.154882179
23753,0.156741708
23754,0.154910363
23755,0.15123354
23756,0.15124744
23757,0.143879656
23758,0.147584192
23759,0.145752439
23760,0.145765998
23761,0.142088663
23762,0.142102036
23763,0.13842451
23764,0.138437686
23765,0.13845076
23766,0.140309129
23767,0.14032199
23768,0.134798539
23769,0.131120376
23770,0.138514501
23771,0.142217707
23772,0.14222999
23773,0.140396749
23774,0.138563382
23775,0.133039084
23776,0.140432459
23777,0.142289498
23778,0.1459918
23779,0.144157761
23780,0.142323579
23781,0.144180054
23782,0.146036381
23783,0.144201756
23784,0.146057779
23785,0.146068246
23786,0.144233153
23787,0.144243301
23788,0.147944085
23789,0.155335505
23790,0.149808952
23791,0.147973028
23792,0.14798233
23793,0.144300655
23794,0.149845804
23795,0.15169997
23796,0.15170855
23797,0.149871543
23798,0.149879748
23799,0.146196959
23800,0.148050178
23801,0.153594002
23802,0.149910623
23803,0.148072443
23804,0.146234059
23805,0.144395469
23806,0.146247472
23807,0.146253862
23808,0.14810544
23809,0.146266002
23810,0.146271746
23811,0.140741068
23812,0.146282571
23813,0.142596847
23814,0.142601697
23815,0.140760918
23816,0.142610709
23817,0.138924066
23818,0.14446419
23819,0.144467876
23820,0.144471323
23821,0.137092927
23822,0.137095889
23823,0.131562406
23824,0.142637281
23825,0.137103303
23826,0.133414474
23827,0.135261596
23828,0.127881461
23829,0.129728074
23830,0.131574429
23831,0.131575126
23832,0.131575562
23833,0.127884935
23834,0.127884846
23835,0.12050289
23836,0.124193072
23837,0.127882986
23838,0.126036429
23839,0.126035003
23840,0.116806302
23841,0.10942273
23842,0.120492889
23843,0.124181171
23844,0.124178376
23845,0.116793701
23846,0.113099549
23847,0.111250519
23848,0.116782811
23849,0.11677862
23850,0.122310349
23851,0.122305594
23852,0.114918953
23853,0.11306823
23854,0.118598824
23855,0.11674753
23856,0.116741351
23857,0.114889485
23858,0.109346531
23859,0.10564869
23860,0.111177564
23861,0.116706149
23862,0.116698245
23863,0.11299925
23864,0.105609165
23865,0.111136595
23866,0.111127533
23867,0.118499785
23868,0.112953942
23869,0.114789413
23870,0.114779193
23871,0.116614084
23872,0.120294087
23873,0.129510002
23874,0.133189426
23875,0.136868562
23876,0.135011207
23877,0.136844366
23878,0.142368037
23879,0.144200621
23880,0.146032917
23881,0.144174125
23882,0.146005849
23883,0.147837288
23884,0.151513842
23885,0.155190113
23886,0.151484498
23887,0.149624
23888,0.153299423
23889,0.153283763
23890,0.156958624
23891,0.158787806
23892,0.153235106
23893,0.145836729
23894,0.138438075
23895,0.131039145
23896,0.134712345
23897,0.13284907
23898,0.140212525
23899,0.142039508
23900,0.143866221
23901,0.142001864
23902,0.141982641
23903,0.13827235
23904,0.132716395
23905,0.125314775
23906,0.117912894
23907,0.117892354
23908,0.114180755
23909,0.116005099
23910,0.110447586
23911,0.108580619
23912,0.101177197
23913,0.095618925
23914,0.093751205
23915,0.099264839
23916,0.095551223
23917,0.095528165
23918,0.089968662
23919,0.088099719
23920,0.089921338
23921,0.09358812
23922,0.093563866
23923,0.091693977
23924,0.091669257
23925,0.087953505
23926,0.093464529
23927,0.097129926
23928,0.097104298
23929,0.093387646
23930,0.093361575
23931,0.091489886
23932,0.09146338
23933,0.098818263
23934,0.095100531
23935,0.085846386
23936,0.06551963
23937,0.043347267
23938,0.028556302
23939,0.034064542
23940,0.052490387
23941,0.076452235
23942,0.10964089
23943,0.177891964
23944,0.283050857
23945,0.406663567
23946,0.526585288
23947,0.646506823
23948,0.757201172
23949,0.842059732
23950,0.891855501
23951,0.884443675
23952,0.792143245
23953,0.620490418
23954,0.410084006
23955,0.231049235
23956,0.116603317
23957,0.064900854
23958,0.048260838
23959,0.055610868
23960,0.074033142
23961,0.105373062
23962,0.134867426
23963,0.132989825
23964,0.127421272
23965,0.114470965
23966,0.110747513
23967,0.105178514
23968,0.105145572
23969,0.110648689
23970,0.101388461
23971,0.095818894
23972,0.090249191
23973,0.082833952
23974,0.086490982
23975,0.088302481
23976,0.09011385
23977,0.084543489
23978,0.082663804
23979,0.080783994
23980,0.082594863
23981,0.084405613
23982,0.084370843
23983,0.082490557
23984,0.078764755
23985,0.078729642
23986,0.086076021
23987,0.084195288
23988,0.082314449
23989,0.080433504
23990,0.080397857
23991,0.076671308
23992,0.080326263
23993,0.08582652
23994,0.083945081
23995,0.087599749
23996,0.083872725
23997,0.083836412
23998,0.087490812
23999,0.092990528
24000,0.092953959
24001,0.092917309
24002,0.089189777
24003,0.087307569
24004,0.090961487
24005,0.096460731
24006,0.098269103
24007,0.101922806
24008,0.100040239
24009,0.101848408
24010,0.105501913
24011,0.105464555
24012,0.110963339
24013,0.112771264
24014,0.116424533
24015,0.120077748
24016,0.123730911
24017,0.129229424
24018,0.132882488
24019,0.130999303
24020,0.136497676
24021,0.140150605
24022,0.143803494
24023,0.156683346
24024,0.162181558
24025,0.163988934
24026,0.162105474
24027,0.171294386
24028,0.178637867
24029,0.187826719
24030,0.193324744
24031,0.200668144
24032,0.198784518
24033,0.204282471
24034,0.217162007
24035,0.222659922
24036,0.224467018
24037,0.226274099
24038,0.228081165
24039,0.229888218
24040,0.242767664
24041,0.242729296
24042,0.248227121
24043,0.251879539
24044,0.25368655
24045,0.261029758
24046,0.264682162
24047,0.272025365
24048,0.277523167
24049,0.273793966
24050,0.275600968
24051,0.271871771
24052,0.27367878
24053,0.277331194
24054,0.275447412
24055,0.268027434
24056,0.266143666
24057,0.264259907
24058,0.264221557
24059,0.260492416
24060,0.254917886
24061,0.245652566
24062,0.232696457
24063,0.227121964
24064,0.227083686
24065,0.221509221
24066,0.217780172
24067,0.206669536
24068,0.197404316
24069,0.191829914
24070,0.18625553
24071,0.184371964
24072,0.175106814
24073,0.169532483
24074,0.163958171
24075,0.158383879
24076,0.156500407
24077,0.156462355
24078,0.152733522
24079,0.152695511
24080,0.147121318
24081,0.143392546
24082,0.145199998
24083,0.150698271
24084,0.146969563
24085,0.145086276
24086,0.141357611
24087,0.139474368
24088,0.141281947
24089,0.144934949
24090,0.14120637
24091,0.137477813
24092,0.139285479
24093,0.133711565
24094,0.144746277
24095,0.14839941
24096,0.146516362
24097,0.150169537
24098,0.150131933
24099,0.142712748
24100,0.146365988
24101,0.148173849
24102,0.14998173
24103,0.146253432
24104,0.148061356
24105,0.144333099
24106,0.151677266
24107,0.155330653
24108,0.157138659
24109,0.155255885
24110,0.153373131
24111,0.151490397
24112,0.151453083
24113,0.15326119
24114,0.156914717
24115,0.158722862
24116,0.151304024
24117,0.149421406
24118,0.15492041
24119,0.160419432
24120,0.156691469
24121,0.156654327
24122,0.152926401
24123,0.151043893
